category_id,views,likes,dislikes,comments_disabled,ratings_disabled,is_weekend
17,147466,1795,118,False,False,False
25,165048,1041,232,False,False,True
25,59705,267,42,False,False,False
26,61016,151,464,True,False,False
24,83337,607,46,False,False,False
24,131038,577,93,False,False,False
17,6291266,307708,2851,False,False,False
25,58648,289,31,False,False,False
10,124283,572,140,False,False,False
24,97840,267,42,False,False,False
23,32935,4001,86,False,False,False
24,618179,4577,517,False,False,True
25,88594,461,56,False,False,False
24,798240,8061,699,False,False,True
10,500733,7961,345,False,False,True
10,183538,1497,212,False,False,False
25,145490,2078,651,False,False,False
24,145391,2759,155,False,False,False
25,183567,818,123,False,False,False
24,138474,826,132,False,False,False
25,141746,250,60,False,False,False
24,391813,8039,280,False,False,False
25,45252,162,39,False,False,False
23,125563,905,113,False,False,False
24,87951,185,42,False,False,False
24,2301094,169319,3117,False,False,False
1,83827,178,138,True,False,False
23,52549,2008,41,False,False,False
25,167489,972,80,False,False,True
24,44780,233,17,False,False,False
23,35808,2137,80,False,False,False
24,128304,3035,237,False,False,False
24,63650,1489,68,False,False,False
24,799176,3496,1587,False,False,True
25,19050,34,6,False,False,False
25,22174,77,12,False,False,False
10,22955792,501036,35550,False,False,False
24,2621825,300650,5137,False,False,False
24,2527596,7783,1890,False,False,False
24,2204953,93499,5932,False,False,False
24,7605778,445960,10058,False,False,False
10,3403722,209841,7650,False,False,False
24,1884876,6018,3067,False,False,False
24,783303,2899,630,False,False,False
23,1219647,70797,1413,False,False,False
23,1447675,238140,5081,False,False,False
10,238152,1448,50,False,False,False
24,837943,5831,712,False,False,False
20,1685404,31319,1212,False,False,False
24,699856,2615,539,False,False,False
22,320482,1592,224,False,False,False
10,435571,11039,245,False,False,False
43,858137,5886,1028,False,False,False
10,216863,9741,141,False,False,False
24,1146327,9325,543,False,False,False
1,3139107,40583,2067,False,False,False
24,519379,6732,429,False,False,False
23,290832,15005,1713,False,False,False
17,243915,3575,263,False,False,False
24,6295327,28502,6232,False,False,False
24,496801,4229,363,False,False,False
24,1123037,132268,2566,False,False,False
24,354667,2886,270,False,False,False
24,785471,7323,534,False,False,False
22,2271649,78287,1677,False,False,False
24,561871,2469,464,False,False,False
24,532671,5420,126,False,False,False
25,739275,4791,529,False,False,False
26,104788,741,115,False,False,False
1,1047143,1749,924,False,False,False
24,262249,313,350,False,False,False
23,1784587,99207,4601,False,False,False
1,1814646,0,0,False,True,True
24,400332,2582,694,False,False,False
24,348398,1780,412,False,False,False
1,304596,535,633,True,False,False
24,855828,45873,1050,False,False,False
10,285458,6349,149,False,False,False
10,361772,1983,394,False,False,False
25,365861,3304,189,False,False,False
24,79858,249,63,False,False,False
25,176116,1118,98,False,False,False
24,195060,888,67,False,False,False
24,219240,268,128,False,False,False
24,349367,1991,182,False,False,False
24,273909,16836,295,False,False,False
28,199978,12760,1661,False,False,False
10,1134451,28435,1288,False,False,False
22,36870,128,26,False,False,False
24,97351,7462,96,False,False,False
10,335301,12216,216,False,False,False
23,303338,1862,175,False,False,False
25,455293,2297,715,False,False,False
23,161555,4580,142,False,False,False
24,152749,575,153,False,False,False
22,41417,512,65,False,False,False
24,109312,867,72,False,False,False
24,872126,11060,706,False,False,False
24,339075,1216,296,False,False,False
26,319028,1542,253,False,False,False
1,570018,15838,387,False,False,False
10,295073,15003,719,False,False,False
25,131745,1520,142,False,False,False
22,88768,507,82,False,False,False
25,196373,943,338,False,False,False
24,241233,1077,402,False,False,False
25,307813,1277,215,True,False,False
24,97506,1504,281,False,False,False
24,65560,324,57,False,False,False
25,358020,6278,245,False,False,False
24,168895,487,43,False,False,False
1,316608,5652,620,False,False,False
25,44218,593,10,False,False,False
10,1038866,7365,310,False,False,False
28,180278,29194,855,False,False,False
24,336717,3324,2500,False,False,False
27,50604,2483,34,False,False,False
25,123155,344,40,False,False,False
24,373160,4494,179,False,False,False
26,70643,768,39,False,False,False
20,13120792,112836,12102,False,False,False
24,97025,685,100,False,False,False
24,139558,451,108,False,False,False
25,126994,913,118,False,False,False
24,495220,3653,391,False,False,False
24,373964,1595,265,False,False,False
10,547365,10204,23,False,False,False
23,2933896,322696,3851,False,False,False
22,260164,937,154,False,False,False
28,48821,677,70,False,False,False
1,1182065,5207,111,False,False,False
25,469059,2994,707,False,False,False
28,89865,12756,351,False,False,False
24,88989,1363,211,False,False,False
24,562925,17924,3167,False,False,False
22,48297,153,31,False,False,False
24,99926,441,65,False,False,False
24,132130,3506,114,False,False,False
24,258993,6881,645,False,False,False
22,40931,4392,124,False,False,False
25,99466,5244,291,False,False,False
24,44617,307,22,False,False,False
1,409341,983,365,False,False,False
27,25698,0,0,True,True,False
24,164405,3158,170,False,False,False
1,179615,520,135,False,False,False
24,38896,115,5,False,False,False
24,88558,13667,205,False,False,False
24,105103,190,85,False,False,False
24,543339,4718,265,False,False,False
10,667679,4795,293,False,False,False
25,152741,1343,292,False,False,False
23,99292,976,52,False,False,False
25,36724,46,6,False,False,False
24,137851,672,139,True,False,False
24,94448,732,37,False,False,False
25,214751,1339,132,False,False,False
25,153187,1194,172,False,False,False
26,4662080,39448,9609,False,False,False
24,105119,444,59,False,False,False
1,42912,3605,213,False,False,False
28,171604,5651,191,False,False,False
24,61286,353,47,False,False,False
25,106860,1239,123,False,False,False
24,95402,1202,39,False,False,False
24,77480,481,74,False,False,False
24,43870,186,25,False,False,False
17,1514687,21804,1527,False,False,False
26,546367,2666,688,False,False,False
25,288258,1043,63,False,False,False
25,458882,0,0,False,True,False
24,85845,2069,212,False,False,False
24,386509,1108,557,False,False,False
23,396003,22684,944,False,False,False
23,730019,42763,467,False,False,False
25,81931,441,45,False,False,False
24,43281,186,54,False,False,False
24,124845,233,34,False,False,False
23,66595,1344,36,False,False,False
25,33286,70,12,False,False,False
17,6969112,324853,3151,False,False,False
25,69952,1525,112,False,False,False
25,38285,84,32,False,False,False
24,675571,29256,615,False,False,False
27,30110,1423,29,False,False,False
27,39899,1349,104,False,False,False
24,44870,38,36,False,False,False
22,39322,374,58,False,False,False
24,136570,9487,287,False,False,False
25,91827,571,85,False,False,False
25,267002,941,162,False,False,False
24,43270,224,20,False,False,False
24,185030,1053,175,False,False,False
24,140905,421,46,False,False,False
23,58103,2015,209,False,False,False
29,92764,0,0,True,True,False
25,92200,496,32,False,False,False
10,634203,7634,661,False,False,False
24,4436473,387990,7963,False,False,False
23,1748112,185074,4730,False,False,False
1,1064477,40776,2392,False,False,False
10,3196397,86004,5164,False,False,False
22,1731796,10555,1192,False,False,False
1,975196,12985,1658,False,False,False
10,3967141,266943,10822,False,False,False
24,3350528,10211,2569,False,False,False
10,27070757,566724,39448,False,False,False
24,549346,45406,795,False,False,False
24,2568453,99174,6685,False,False,False
10,325583,52402,291,False,False,False
27,314228,33185,823,False,False,False
24,8177405,456756,10583,False,False,False
10,498917,15829,288,False,False,False
43,834132,4989,1199,False,False,False
24,2069112,6557,3528,False,False,False
23,1659060,254454,5617,False,False,False
24,557329,3602,1077,False,False,False
24,825533,5986,525,False,False,False
23,1353827,74576,1551,False,False,False
24,938339,3239,727,False,False,False
10,342169,2017,84,False,False,False
10,2710564,65909,1290,False,False,False
24,1059213,6571,985,False,False,False
10,655179,9956,298,False,False,False
24,826761,5926,579,False,False,False
23,470899,18644,2381,False,False,False
10,574156,11032,56,False,False,False
24,173477,734,191,False,False,False
24,342731,1838,408,False,False,False
20,2142037,35654,1410,False,False,False
10,277485,1609,83,False,False,False
10,161882,1759,93,False,False,False
23,140293,11299,264,False,False,False
24,559019,3591,365,False,False,False
24,84084,355,71,False,False,False
24,387280,405,241,False,False,False
1,81492,2777,98,False,False,False
22,163724,378,114,False,False,False
23,449410,3515,291,False,False,False
23,127072,10112,819,False,False,False
24,713759,8463,608,False,False,False
26,164141,941,158,False,False,False
1,3621035,43364,2329,False,False,False
10,559411,34295,1067,False,False,False
24,366293,1109,126,False,False,False
24,118132,4444,119,False,False,False
28,279869,14616,2245,False,False,False
25,504367,2006,958,True,False,False
24,165056,5252,196,False,False,False
24,1028049,8578,664,False,False,False
24,1372497,10150,628,False,False,False
24,148877,590,168,False,False,False
24,721684,2641,551,False,False,False
22,324866,4540,642,False,False,False
1,88752,2733,84,False,False,False
1,1292467,2154,1176,False,False,False
24,7259902,31888,6909,False,False,False
24,714728,6122,172,False,False,False
24,359999,1446,470,False,False,False
24,554540,1595,523,False,False,False
1,290307,10881,249,False,False,False
17,142061,1867,123,False,False,False
24,366222,25284,1415,False,False,False
1,707965,1110,1478,True,False,False
1,77527,223,63,False,False,False
25,887582,5425,648,False,False,False
24,137553,3577,301,False,False,False
1,736520,1506,636,False,False,False
24,1203695,136804,2681,False,False,False
28,531039,1372,872,False,False,False
24,674772,2749,546,False,False,False
10,490934,2431,518,False,False,False
24,325829,375,403,False,False,False
10,377767,9755,314,False,False,False
22,2462438,81601,1775,False,False,False
24,63008,10835,274,False,False,False
24,101964,593,69,False,False,False
24,1959696,230185,1637,False,False,False
24,66769,7219,103,False,False,False
24,98508,469,215,False,False,False
24,44041,246,45,False,False,False
24,206482,1053,152,False,False,False
22,76775,671,104,False,False,False
25,206129,1172,118,False,False,False
27,51895,2748,36,False,False,False
22,45387,145,30,False,False,False
22,143377,656,126,False,False,False
25,423982,3508,206,False,False,False
24,434379,2268,230,False,False,False
24,959338,48790,1147,False,False,False
23,1883330,102388,4777,False,False,False
24,173059,1307,107,False,False,False
10,73306,235,62,False,False,False
10,504558,6836,173,False,False,False
10,497623,5020,682,False,False,False
24,82422,810,29,False,False,False
22,223218,828,121,False,False,False
10,520890,7354,384,False,False,False
24,114926,78,48,False,False,False
24,357017,19336,354,False,False,False
24,26274,1094,97,False,False,False
28,237122,34070,1027,False,False,False
24,241628,2683,91,False,False,False
22,126005,625,116,False,False,False
22,107722,0,0,False,True,False
24,223291,645,86,False,False,False
25,97827,579,120,False,False,False
1,129428,3931,174,False,False,False
26,101095,1345,75,False,False,False
24,101238,394,75,False,False,False
26,448847,2049,358,False,False,False
24,225638,1006,81,False,False,False
25,84001,4666,402,False,False,False
25,65831,794,14,False,False,False
25,125003,687,182,False,False,False
23,226024,5244,182,False,False,False
25,491430,3085,735,False,False,False
10,360003,15899,792,False,False,False
24,74513,207,31,False,False,False
24,152441,3817,161,False,False,False
24,111371,201,19,False,False,False
22,42008,4539,104,False,False,False
25,161660,1704,173,False,False,False
24,127016,1735,376,False,False,False
24,42368,119,8,False,False,False
25,51850,751,74,False,False,False
25,501347,2445,765,False,False,False
1,1958987,0,0,False,True,True
28,79214,972,114,False,False,False
27,24287,0,0,True,True,False
24,79754,1603,83,False,False,False
24,128219,1642,311,False,False,False
24,61228,516,49,True,False,False
24,929783,11535,748,False,False,False
25,56090,160,48,False,False,False
24,134561,213,98,False,False,False
29,42308,0,0,True,True,False
1,594470,16165,400,False,False,False
25,46835,0,0,True,True,False
23,12765,1657,10,False,False,False
22,49776,2385,37,False,False,False
24,1158940,1896,741,False,False,False
25,62388,656,40,False,False,False
25,158045,1209,179,False,False,False
24,36902,292,69,False,False,False
25,385397,6554,258,False,False,False
25,163974,409,50,False,False,False
24,39857,7209,56,False,False,False
1,352696,5947,660,False,False,False
24,99338,76,94,False,False,False
24,102974,1740,54,False,False,False
25,59148,66,9,False,False,False
24,93304,517,41,False,False,False
25,31771,37,61,False,False,False
22,24164,62,7,False,False,False
24,75501,1542,177,False,False,False
25,42218,175,342,False,False,False
24,84152,702,62,False,False,False
25,99339,1547,204,False,False,False
24,126060,1397,55,False,False,False
24,143274,901,129,False,False,False
24,79437,250,31,False,False,False
22,71465,539,40,False,False,False
24,9605,321,2,False,False,False
24,52696,1119,45,False,False,False
27,44362,1392,108,False,False,False
24,66357,179,95,False,False,False
24,164800,296,120,False,False,False
1,1273673,5684,130,False,False,False
28,124450,15461,451,False,False,False
